"","firm","longitude","latitude","collected"
"11696","dunkin_donuts",-97.7518,30.425,2009
"11697","dunkin_donuts",-71.32003,42.72171,2009
"11698","dunkin_donuts",-75.51355,40.12402,2009
"11699","dunkin_donuts",-71.17699,42.42369,2009
"11700","dunkin_donuts",-74.97603,40.0962,2009
"11701","dunkin_donuts",-70.77535,42.63082,2009
"11702","dunkin_donuts",-71.06675,42.36751,2009
"11703","dunkin_donuts",-71.56786,42.80688,2009
"11704","dunkin_donuts",-75.26541,40.28721,2009
"11705","dunkin_donuts",-71.225,42.34917,2009
"11706","dunkin_donuts",-75.03263,39.99656,2009
"11707","dunkin_donuts",-74.93871,40.16457,2009
"11708","dunkin_donuts",-71.0748,42.89693,2009
"11709","dunkin_donuts",-75.25825,39.95755,2009
"11710","dunkin_donuts",-71.56738,42.80704,2009
"11711","dunkin_donuts",-71.43695,42.95899,2009
"11712","dunkin_donuts",-68.52465,48.45507,2009
"11713","dunkin_donuts",-71.06203,42.35665,2009
"11714","dunkin_donuts",-74.74034,40.26585,2009
"11715","dunkin_donuts",-71.43769,43.05063,2009
"11716","dunkin_donuts",-71.77652,42.5598,2009
"11717","dunkin_donuts",-71.13066,42.70247,2009
"11718","dunkin_donuts",-71.78447,42.55354,2009
"11719","dunkin_donuts",-71.10803,42.5661,2009
"11720","dunkin_donuts",-71.03929,42.36878,2009
"11721","dunkin_donuts",-71.04083,42.38914,2009
"11722","dunkin_donuts",-106.546,35.31903,2009
"11723","dunkin_donuts",-74.97184,40.04012,2009
"11724","dunkin_donuts",-70.66956,42.61661,2009
"11725","dunkin_donuts",-71.12102,42.34244,2009
"11726","dunkin_donuts",-71.06187,42.40535,2009
"11727","dunkin_donuts",-75.3642,40.0945,2009
"11728","dunkin_donuts",-75.16338,39.94907,2009
"11729","dunkin_donuts",-75.16566,40.05825,2009
"11730","dunkin_donuts",-71.44114,43.05651,2009
"11731","dunkin_donuts",-75.01784,40.13001,2009
"11732","dunkin_donuts",-111.9592,33.42184,2009
"11733","dunkin_donuts",-71.23221,42.78611,2009
"11734","dunkin_donuts",-71.0588,42.82888,2009
"11735","dunkin_donuts",-75.14388,40.03901,2009
"11736","dunkin_donuts",-71.09277,42.33248,2009
"11737","dunkin_donuts",-71.36832,42.91622,2009
"11738","dunkin_donuts",-71.32963,42.67157,2009
"11739","dunkin_donuts",-71.32974,42.67151,2009
"11740","dunkin_donuts",-70.93271,42.54967,2009
"11741","dunkin_donuts",-71.20974,42.69018,2009
"11742","dunkin_donuts",-71.08567,42.37541,2009
"11743","dunkin_donuts",-75.16094,39.93168,2009
"11744","dunkin_donuts",-71.19532,42.42592,2009
"11745","dunkin_donuts",-75.03692,39.93725,2009
"11746","dunkin_donuts",-93.24406,36.64027,2009
"11747","dunkin_donuts",-75.10349,39.94085,2009
"11748","dunkin_donuts",-71.10093,42.34356,2009
"11749","dunkin_donuts",-71.54062,42.48618,2009
"11750","dunkin_donuts",-75.12114,40.21916,2009
"11751","dunkin_donuts",-71.66236,42.83683,2009
"11752","dunkin_donuts",-71.56998,42.38405,2009
"11753","dunkin_donuts",-71.01534,42.40562,2009
"11754","dunkin_donuts",-71.07581,42.34716,2009
"11755","dunkin_donuts",-75.08441,39.92156,2009
"11756","dunkin_donuts",-71.31298,42.63627,2009
"11757","dunkin_donuts",-71.20115,42.72743,2009
"11758","dunkin_donuts",-70.9104,42.7029,2009
"11759","dunkin_donuts",-75.61579,40.24407,2009
"11760","dunkin_donuts",-71.38464,43.23464,2009
"11761","dunkin_donuts",-71.36381,42.32124,2009
"11762","dunkin_donuts",-70.86095,42.8434,2009
"11763","dunkin_donuts",-70.92534,42.99551,2009
"11764","dunkin_donuts",-71.22797,42.78006,2009
"11765","dunkin_donuts",-71.07618,42.77259,2009
"11766","dunkin_donuts",-70.81378,42.56207,2009
"11767","dunkin_donuts",-71.3186,42.72632,2009
"11768","dunkin_donuts",-75.27378,39.95516,2009
"11769","dunkin_donuts",-75.16555,39.95246,2009
"11770","dunkin_donuts",-71.43573,42.95491,2009
"11771","dunkin_donuts",-75.16333,39.96253,2009
"11772","dunkin_donuts",-75.2264,39.97748,2009
"11773","dunkin_donuts",-95.318,32.30344,2009
"11774","dunkin_donuts",-71.34632,42.63733,2009
"11775","dunkin_donuts",-75.16587,39.95124,2009
"11776","dunkin_donuts",-70.99541,42.41155,2009
"11777","dunkin_donuts",-75.34634,40.11538,2009
"11778","dunkin_donuts",-70.89572,42.52063,2009
"11779","dunkin_donuts",-70.93939,42.54882,2009
"11780","dunkin_donuts",-71.08747,42.34631,2009
"11781","dunkin_donuts",-71.02678,42.44908,2009
"11782","dunkin_donuts",-71.10374,42.38834,2009
"11783","dunkin_donuts",-71.11047,42.41415,2009
"11784","dunkin_donuts",-75.16921,39.93831,2009
"11785","dunkin_donuts",-73.40747,45.56796,2009
"11786","dunkin_donuts",-75.14515,39.92771,2009
"11787","dunkin_donuts",-73.24367,45.30249,2009
"11788","dunkin_donuts",-71.06245,42.35087,2009
"11789","dunkin_donuts",-71.59055,42.56101,2009
"11790","dunkin_donuts",-75.11902,39.94382,2009
"11791","dunkin_donuts",-71.05986,42.3585,2009
"11792","dunkin_donuts",-71.42095,42.56865,2009
"11793","dunkin_donuts",-75.39308,40.08549,2009
"11794","dunkin_donuts",-71.28739,42.86248,2009
"11795","dunkin_donuts",-74.75883,40.24417,2009
"11796","dunkin_donuts",-97.4415,35.4496,2009
"11797","dunkin_donuts",-75.68835,40.24645,2009
"11798","dunkin_donuts",-71.46467,43.00102,2009
"11799","dunkin_donuts",-70.85877,42.50044,2009
"11800","dunkin_donuts",-74.89048,40.1723,2009
"11801","dunkin_donuts",-75.04047,40.08708,2009
"11802","dunkin_donuts",-70.93282,42.52047,2009
"11803","dunkin_donuts",-71.10379,42.3337,2009
"11804","dunkin_donuts",-74.74998,40.24279,2009
"11805","dunkin_donuts",-71.17275,42.75197,2009
"11806","dunkin_donuts",-75.29429,40.00965,2009
"11807","dunkin_donuts",-75.1717,40.08104,2009
"11808","dunkin_donuts",-71.10379,42.33396,2009
"11809","dunkin_donuts",-71.02721,42.46583,2009
"11810","dunkin_donuts",-71.37171,42.42194,2009
"11811","dunkin_donuts",-111,32.1336,2009
"11812","dunkin_donuts",-71.3704,46.79953,2009
"11813","dunkin_donuts",-70.87377,42.80195,2009
"11814","dunkin_donuts",-71.13766,42.33852,2009
"11815","dunkin_donuts",-70.81102,42.9096,2009
"11816","dunkin_donuts",-71.18419,42.62011,2009
"11817","dunkin_donuts",-71.70709,42.66511,2009
"11818","dunkin_donuts",-71.0748,42.33142,2009
"11819","dunkin_donuts",-70.62547,42.65578,2009
"11820","dunkin_donuts",-73.10264,46.04254,2009
"11821","dunkin_donuts",-75.11573,40.13192,2009
"11822","dunkin_donuts",-71.22606,42.44701,2009
"11823","dunkin_donuts",-73.89451,45.56152,2009
"11824","dunkin_donuts",-71.1932,42.36232,2009
"11825","dunkin_donuts",-72.74799,46.55517,2009
"11826","dunkin_donuts",-75.26885,40.25589,2009
"11827","dunkin_donuts",-71.22225,42.39067,2009
"11828","dunkin_donuts",-74.76864,40.24778,2009
"11829","dunkin_donuts",-71.05599,42.35352,2009
"11830","dunkin_donuts",-71.30949,42.68291,2009
"11831","dunkin_donuts",-71.23778,42.64263,2009
"11832","dunkin_donuts",-71.13353,42.35325,2009
"11833","dunkin_donuts",-71.42322,42.56722,2009
"11834","dunkin_donuts",-71.06102,42.36518,2009
"11835","dunkin_donuts",-71.29009,42.58259,2009
"11836","dunkin_donuts",-71.20073,42.51093,2009
"11837","dunkin_donuts",-71.41702,42.48666,2009
"11838","dunkin_donuts",-75.09586,40.00567,2009
"11839","dunkin_donuts",-75.21405,40.10923,2009
"11840","dunkin_donuts",-73.74489,45.58764,2009
"11841","dunkin_donuts",-71.17826,42.46752,2009
"11842","dunkin_donuts",-71.29025,42.61969,2009
"11843","dunkin_donuts",-71.58228,42.52179,2009
"11844","dunkin_donuts",-70.87939,42.5475,2009
"11845","dunkin_donuts",-71.20046,42.70639,2009
"11846","dunkin_donuts",-71.04994,42.40249,2009
"11847","dunkin_donuts",-71.49011,42.77535,2009
"11848","dunkin_donuts",-106.6254,35.08111,2009
"11849","dunkin_donuts",-71.36227,43.2285,2009
"11850","dunkin_donuts",-70.89524,42.8443,2009
"11851","dunkin_donuts",-112.1003,33.55311,2009
"11852","dunkin_donuts",-71.43356,42.94813,2009
"11853","dunkin_donuts",-71.3972,43.00849,2009
"11854","dunkin_donuts",-75.37644,40.13171,2009
"11855","dunkin_donuts",-71.18213,42.55789,2009
"11856","dunkin_donuts",-111.7892,33.39357,2009
"11857","dunkin_donuts",-71.10003,42.48867,2009
"11858","dunkin_donuts",-71.20306,42.58953,2009
"11859","dunkin_donuts",-70.79417,43.09377,2009
"11860","dunkin_donuts",-123.0447,44.92147,2009
"11861","dunkin_donuts",-74.7883,40.25186,2009
"11862","dunkin_donuts",-71.56882,42.34202,2009
"11863","dunkin_donuts",-71.33259,42.89804,2009
"11864","dunkin_donuts",-71.05954,42.35914,2009
"11865","dunkin_donuts",-71.65505,42.54416,2009
"11866","dunkin_donuts",-70.71196,42.57723,2009
"11867","dunkin_donuts",-71.59123,42.74275,2009
"11868","dunkin_donuts",-75.16381,39.95151,2009
"11869","dunkin_donuts",-71.59791,43.0157,2009
"11870","dunkin_donuts",-75.09888,40.07017,2009
"11871","dunkin_donuts",-70.93684,42.43652,2009
"11872","dunkin_donuts",-71.11826,42.33126,2009
"11873","dunkin_donuts",-70.99339,42.38267,2009
"11874","dunkin_donuts",-71.0562,42.36073,2009
"11875","dunkin_donuts",-71.10316,42.81123,2009
"11876","dunkin_donuts",-71.43107,46.75263,2009
"11877","dunkin_donuts",-71.3053,46.08613,2009
"11878","dunkin_donuts",-75.48472,40.04177,2009
"11879","dunkin_donuts",-71.04173,42.35018,2009
"11880","dunkin_donuts",-71.01841,42.36216,2009
"11881","dunkin_donuts",-74.98419,39.95702,2009
"11882","dunkin_donuts",-75.17372,39.95225,2009
"11883","dunkin_donuts",-96.7702,33.02663,2009
"11884","dunkin_donuts",-71.14285,42.38951,2009
"11885","dunkin_donuts",-70.89593,42.50669,2009
"11886","dunkin_donuts",-104.7758,38.8359,2009
"11887","dunkin_donuts",-71.05413,42.40329,2009
"11888","dunkin_donuts",-73.5719,45.50425,2009
"11889","dunkin_donuts",-74.70917,40.23288,2009
"11890","dunkin_donuts",-112.2028,33.67018,2009
"11891","dunkin_donuts",-75.16932,39.92517,2009
"11892","dunkin_donuts",-70.66045,42.61322,2009
"11893","dunkin_donuts",-74.78088,40.2764,2009
"11894","dunkin_donuts",-71.13029,42.36285,2009
"11895","dunkin_donuts",-71.24764,42.3478,2009
"11896","dunkin_donuts",-71.15287,42.41945,2009
"11897","dunkin_donuts",-70.94209,42.54289,2009
"11898","dunkin_donuts",-71.13051,42.34986,2009
"11899","dunkin_donuts",-75.54026,40.04065,2009
"11900","dunkin_donuts",-71.15038,42.53955,2009
"11901","dunkin_donuts",-75.0427,40.15434,2009
"11902","dunkin_donuts",-71.45635,42.46864,2009
"11903","dunkin_donuts",-71.44283,42.71445,2009
"11904","dunkin_donuts",-71.44283,42.71445,2009
"11905","dunkin_donuts",-70.9793,43.25542,2009
"11906","dunkin_donuts",-71.149,42.35601,2009
"11907","dunkin_donuts",-71.08572,42.77784,2009
"11908","dunkin_donuts",-71.46329,42.98088,2009
"11909","dunkin_donuts",-71.06208,42.35802,2009
"11910","dunkin_donuts",-71.05646,42.3426,2009
"11911","dunkin_donuts",-71.08869,42.38961,2009
"11912","dunkin_donuts",-75.13036,40.01447,2009
"11913","dunkin_donuts",-71.09409,42.3664,2009
"11914","dunkin_donuts",-75.46977,40.196,2009
"11915","dunkin_donuts",-71.45704,42.61152,2009
"11916","dunkin_donuts",-71.4255,42.73183,2009
"11917","dunkin_donuts",-70.8883,42.55646,2009
"11918","dunkin_donuts",-75.02919,39.9337,2009
"11919","dunkin_donuts",-74.76116,40.22022,2009
"11920","dunkin_donuts",-71.15923,42.70782,2009
"11921","dunkin_donuts",-71.57454,42.61057,2009
"11922","dunkin_donuts",-71.45232,42.94426,2009
"11923","dunkin_donuts",-70.97659,42.38596,2009
"11924","dunkin_donuts",-73.73103,45.58076,2009
"11925","dunkin_donuts",-75.18612,39.9223,2009
"11926","dunkin_donuts",-75.13232,39.98516,2009
"11927","dunkin_donuts",-75.66471,40.17008,2009
"11928","dunkin_donuts",-75.06019,40.04797,2009
"11929","dunkin_donuts",-71.04072,42.39841,2009
"11930","dunkin_donuts",-71.56505,42.37832,2009
"11931","dunkin_donuts",-71.40171,42.30688,2009
"11932","dunkin_donuts",-71.05821,42.35824,2009
"11933","dunkin_donuts",-72.32726,45.40417,2009
"11934","dunkin_donuts",-71.08466,42.32919,2009
"11935","dunkin_donuts",-71.49727,42.67062,2009
"11936","dunkin_donuts",-71.3079,42.64534,2009
"11937","dunkin_donuts",-71.22924,42.50091,2009
"11938","dunkin_donuts",-75.15676,40.09747,2009
"11939","dunkin_donuts",-70.99111,42.59615,2009
"11940","dunkin_donuts",-71.44156,42.70947,2009
"11941","dunkin_donuts",-71.12197,42.39518,2009
"11942","dunkin_donuts",-71.45232,42.94187,2009
"11943","dunkin_donuts",-71.47569,42.9998,2009
"11944","dunkin_donuts",-71.07411,42.4274,2009
"11945","dunkin_donuts",-74.97619,40.12211,2009
"11946","dunkin_donuts",-70.78399,43.03319,2009
"11947","dunkin_donuts",-70.92169,42.50462,2009
"11948","dunkin_donuts",-71.13194,42.39852,2009
"11949","dunkin_donuts",-71.34998,42.28234,2009
"11950","dunkin_donuts",-71.28815,46.78395,2009
"11951","dunkin_donuts",-74.828,40.03848,2009
"11952","dunkin_donuts",-73.77415,45.56179,2009
"11953","dunkin_donuts",-75.1196,39.97721,2009
"11954","dunkin_donuts",-71.53643,42.55142,2009
"11955","dunkin_donuts",-71.06113,42.32092,2009
"11956","dunkin_donuts",-71.03818,42.76411,2009
"11957","dunkin_donuts",-71.1004,42.48443,2009
"11958","dunkin_donuts",-70.997,42.83084,2009
"11959","dunkin_donuts",-71.49758,42.77858,2009
"11960","dunkin_donuts",-70.99557,42.5757,2009
"11961","dunkin_donuts",-75.40236,40.13091,2009
"11962","dunkin_donuts",-75.11748,40.14114,2009
"11963","dunkin_donuts",-71.49557,42.74132,2009
"11964","dunkin_donuts",-71.05355,42.35659,2009
"11965","dunkin_donuts",-75.17774,39.91833,2009
"11966","dunkin_donuts",-73.89862,45.56093,2009
"11967","dunkin_donuts",-71.61143,42.39232,2009
"11968","dunkin_donuts",-71.05016,42.35034,2009
"11969","dunkin_donuts",-71.53426,42.35103,2009
"11970","dunkin_donuts",-71.48884,43.22447,2009
"11971","dunkin_donuts",-111.8401,33.42049,2009
"11972","dunkin_donuts",-106.5034,31.77683,2009
"11973","dunkin_donuts",-75.15432,39.99401,2009
"11974","dunkin_donuts",-70.92349,42.50356,2009
"11975","dunkin_donuts",-71.08662,42.52619,2009
"11976","dunkin_donuts",-112.0226,33.49491,2009
"11977","dunkin_donuts",-74.77537,40.23993,2009
"11978","dunkin_donuts",-71.05058,42.39534,2009
"11979","dunkin_donuts",-71.66453,42.65074,2009
"11980","dunkin_donuts",-71.46992,43.04056,2009
"11981","dunkin_donuts",-71.17386,42.49105,2009
"11982","dunkin_donuts",-71.73057,42.49757,2009
"11983","dunkin_donuts",-74.71119,40.19059,2009
"11984","dunkin_donuts",-75.30229,39.96492,2009
"11985","dunkin_donuts",-75.15029,39.91218,2009
"11986","dunkin_donuts",-75.09729,39.90805,2009
"11987","dunkin_donuts",-70.89137,42.52036,2009
"11988","dunkin_donuts",-71.10141,42.40567,2009
"11989","dunkin_donuts",-71.09457,42.37907,2009
"11990","dunkin_donuts",-71.08657,42.34175,2009
"11991","dunkin_donuts",-71.07899,42.41267,2009
"11992","dunkin_donuts",-75.00629,39.99014,2009
"11993","dunkin_donuts",-70.79062,43.02768,2009
"11994","dunkin_donuts",-71.01539,42.59382,2009
"11995","dunkin_donuts",-71.30806,42.64147,2009
"11996","dunkin_donuts",-75.17578,40.0159,2009
"11997","dunkin_donuts",-74.94576,40.09471,2009
"11998","dunkin_donuts",-111.909,33.48065,2009
"11999","dunkin_donuts",-71.119,42.5944,2009
"12000","dunkin_donuts",-71.45147,42.47621,2009
"12001","dunkin_donuts",-75.16381,39.95151,2009
"12002","dunkin_donuts",-70.92709,42.52715,2009
"12003","dunkin_donuts",-71.15891,42.50171,2009
"12004","dunkin_donuts",-71.52037,42.57914,2009
"12005","dunkin_donuts",-71.08832,42.40906,2009
"12006","dunkin_donuts",-71.33477,42.89825,2009
"12007","dunkin_donuts",-74.94121,40.22764,2009
"12008","dunkin_donuts",-71.0058,42.42152,2009
"12009","dunkin_donuts",-75.12257,40.00689,2009
"12010","dunkin_donuts",-71.46165,42.75303,2009
"12011","dunkin_donuts",-70.99202,42.40758,2009
"12012","dunkin_donuts",-73.57453,45.54869,2009
"12013","dunkin_donuts",-70.96578,42.58667,2009
"12014","dunkin_donuts",-108.1652,36.74529,2009
"12015","dunkin_donuts",-71.14466,42.89364,2009
"12016","dunkin_donuts",-74.91147,40.09355,2009
"12017","dunkin_donuts",-71.49106,42.84017,2009
"12018","dunkin_donuts",-71.26295,42.48671,2009
"12019","dunkin_donuts",-73.60093,45.74624,2009
"12020","dunkin_donuts",-71.18276,42.64915,2009
"12021","dunkin_donuts",-70.8875,42.53398,2009
"12022","dunkin_donuts",-75.30998,40.14008,2009
"12023","dunkin_donuts",-71.44066,42.7029,2009
"12024","dunkin_donuts",-74.68686,40.24656,2009
"12025","dunkin_donuts",-74.87082,39.97859,2009
"12026","dunkin_donuts",-71.30403,42.64937,2009
"12027","dunkin_donuts",-75.10524,40.18195,2009
"12028","dunkin_donuts",-71.48624,42.75097,2009
"12029","dunkin_donuts",-71.13904,42.53881,2009
"12030","dunkin_donuts",-71.19882,42.44924,2009
"12031","dunkin_donuts",-71.05906,42.4035,2009
"12032","dunkin_donuts",-75.62077,40.02878,2009
"12033","dunkin_donuts",-71.5782,42.61407,2009
"12034","dunkin_donuts",-71.11991,42.47971,2009
"12035","dunkin_donuts",-74.90808,40.02783,2009
"12036","dunkin_donuts",-71.22612,46.81384,2009
"12037","dunkin_donuts",-95.3074,29.73417,2009
"12038","dunkin_donuts",-74.99447,40.08146,2009
"12039","dunkin_donuts",-71.17725,42.55073,2009
"12040","dunkin_donuts",-74.88359,39.97011,2009
"12041","dunkin_donuts",-75.15299,40.00196,2009
"12042","dunkin_donuts",-97.5342,35.50204,2009
"12043","dunkin_donuts",-71.05238,42.62075,2009
"12044","dunkin_donuts",-71.12468,42.49641,2009
"12045","dunkin_donuts",-71.41363,42.81912,2009
"12046","dunkin_donuts",-75.14388,39.96099,2009
"12047","dunkin_donuts",-71.51677,42.34901,2009
"12048","dunkin_donuts",-71.10528,42.34053,2009
"12049","dunkin_donuts",-71.04936,42.35103,2009
"12050","dunkin_donuts",-75.15374,39.91441,2009
"12051","dunkin_donuts",-74.8643,40.07097,2009
"12052","dunkin_donuts",-75.1981,39.9382,2009
"12053","dunkin_donuts",-75.00687,40.06874,2009
"12054","dunkin_donuts",-70.94967,42.45793,2009
"12055","dunkin_donuts",-71.08657,42.3487,2009
"12056","dunkin_donuts",-75.14011,40.22191,2009
"12057","dunkin_donuts",-71.2612,42.4856,2009
"12058","dunkin_donuts",-71.33832,42.30248,2009
"12059","dunkin_donuts",-71.03643,42.47288,2009
"12060","dunkin_donuts",-71.38204,42.30534,2009
"12061","dunkin_donuts",-71.03897,42.37509,2009
"12062","dunkin_donuts",-71.17338,42.71079,2009
"12063","dunkin_donuts",-71.48189,43.22934,2009
"12064","dunkin_donuts",-75.19269,39.95299,2009
"12065","dunkin_donuts",-71.12526,42.49726,2009
"12066","dunkin_donuts",-71.0253,42.44505,2009
"12067","dunkin_donuts",-71.18764,42.35675,2009
"12068","dunkin_donuts",-71.06722,42.45215,2009
"12069","dunkin_donuts",-71.26051,42.4848,2009
"12070","dunkin_donuts",-71.15075,42.67284,2009
"12071","dunkin_donuts",-74.86526,40.07113,2009
"12072","dunkin_donuts",-70.98974,42.4583,2009
"12073","dunkin_donuts",-71.00574,42.42189,2009
"12074","dunkin_donuts",-70.95788,42.47017,2009
"12075","dunkin_donuts",-71.10713,42.33868,2009
"12076","dunkin_donuts",-75.09904,39.99216,2009
"12077","dunkin_donuts",-112.1349,33.53851,2009
"12078","dunkin_donuts",-70.89031,42.5042,2009
"12079","dunkin_donuts",-71.02053,42.39825,2009
"12080","dunkin_donuts",-73.55136,45.54695,2009
"12081","dunkin_donuts",-71.23226,48.41224,2009
"12082","dunkin_donuts",-70.93647,42.56621,2009
"12083","dunkin_donuts",-71.24027,42.76544,2009
"12084","dunkin_donuts",-71.08895,42.34006,2009
"12085","dunkin_donuts",-75.08743,40.19255,2009
"12086","dunkin_donuts",-74.91852,39.9664,2009
"12087","dunkin_donuts",-74.9482,40.13876,2009
"12088","dunkin_donuts",-97.5655,35.50621,2009
"12089","dunkin_donuts",-71.15981,42.56886,2009
"12090","dunkin_donuts",-71.06701,42.3487,2009
"12091","dunkin_donuts",-71.12033,42.41081,2009
"12092","dunkin_donuts",-70.95041,42.45698,2009
"12093","dunkin_donuts",-70.83821,42.9389,2009
"12094","dunkin_donuts",-71.14863,42.41235,2009
"12095","dunkin_donuts",-94.8029,39.77682,2009
"12096","dunkin_donuts",-75.15071,40.00944,2009
"12097","dunkin_donuts",-71.03574,42.40498,2009
"12098","dunkin_donuts",-71.23497,42.43678,2009
"12099","dunkin_donuts",-75.67849,40.03228,2009
"12100","dunkin_donuts",-71.41761,42.36216,2009
"12101","dunkin_donuts",-71.13109,42.41346,2009
"12102","dunkin_donuts",-71.28229,46.82811,2009
"12103","dunkin_donuts",-71.20577,42.75102,2009
"12104","dunkin_donuts",-71.26067,42.62069,2009
"12105","dunkin_donuts",-70.82782,43.04035,2009
"12106","dunkin_donuts",-71.18462,42.38564,2009
"12107","dunkin_donuts",-71.09351,42.40567,2009
"12108","dunkin_donuts",-71.07014,42.50335,2009
"12109","dunkin_donuts",-71.37118,43.0237,2009
"12110","dunkin_donuts",-70.80615,42.91728,2009
"12111","dunkin_donuts",-74.79848,40.2093,2009
"12112","dunkin_donuts",-71.35962,42.62234,2009
"12113","dunkin_donuts",-71.47416,42.98374,2009
"12114","dunkin_donuts",-70.90049,42.48628,2009
"12115","dunkin_donuts",-71.12415,42.50854,2009
"12116","dunkin_donuts",-70.77005,42.57358,2009
"12117","dunkin_donuts",-71.16003,42.72404,2009
"12118","dunkin_donuts",-75.38301,39.91578,2009
"12119","dunkin_donuts",-74.88418,40.13255,2009
"12120","dunkin_donuts",-106.5868,35.1275,2009
"12121","dunkin_donuts",-71.20237,42.3602,2009
"12122","dunkin_donuts",-90.1749,30.00482,2009
"12123","dunkin_donuts",-75.13566,40.0123,2009
"12124","dunkin_donuts",-110.9781,32.27968,2009
"12125","dunkin_donuts",-74.97062,40.08554,2009
"12126","dunkin_donuts",-73.6635,45.50621,2009
"12127","dunkin_donuts",-71.05005,42.8045,2009
"12128","dunkin_donuts",-71.15133,42.48024,2009
"12129","dunkin_donuts",-70.88517,42.58672,2009
"12130","dunkin_donuts",-71.34865,42.86476,2009
"12131","dunkin_donuts",-74.75253,40.19854,2009
"12132","dunkin_donuts",-70.88247,42.55921,2009
"12133","dunkin_donuts",-111.9927,33.48052,2009
"12134","dunkin_donuts",-71.04284,42.34652,2009
"12135","dunkin_donuts",-75.24558,39.96926,2009
"12136","dunkin_donuts",-71.52991,43.17714,2009
"12137","dunkin_donuts",-71.0598,42.35628,2009
"12138","dunkin_donuts",-71.47363,42.79883,2009
"12139","dunkin_donuts",-71.00617,42.46551,2009
"12140","dunkin_donuts",-70.83561,42.96646,2009
"12141","dunkin_donuts",-71.46658,42.764,2009
"12142","dunkin_donuts",-70.95009,42.46376,2009
"12143","dunkin_donuts",-73.27817,45.58124,2009
"12144","dunkin_donuts",-71.54825,42.39459,2009
"12145","dunkin_donuts",-71.06717,42.42687,2009
"12146","dunkin_donuts",-70.98295,42.42443,2009
"12147","dunkin_donuts",-71.06012,42.35553,2009
"12148","dunkin_donuts",-75.19629,40.00965,2009
"12149","dunkin_donuts",-71.68075,43.04353,2009
"12150","dunkin_donuts",-70.93335,42.49476,2009
"12151","dunkin_donuts",-71.44289,43.12446,2009
"12152","dunkin_donuts",-71.09224,42.42274,2009
"12153","dunkin_donuts",-71.07512,42.34854,2009
"12154","dunkin_donuts",-71.08201,42.34096,2009
"12155","dunkin_donuts",-71.16442,42.70661,2009
"12156","dunkin_donuts",-70.96006,42.59928,2009
"12157","dunkin_donuts",-94.1448,30.1179,2009
"12158","dunkin_donuts",-70.89158,42.57649,2009
"12159","dunkin_donuts",-71.40886,42.4751,2009
"12160","dunkin_donuts",-70.91967,43.00256,2009
"12161","dunkin_donuts",-71.43838,42.69616,2009
"12162","dunkin_donuts",-97.5991,35.51103,2009
"12163","dunkin_donuts",-106.551,35.12981,2009
"12164","dunkin_donuts",-71.32242,42.62795,2009
"12165","dunkin_donuts",-70.87107,42.88718,2009
"12166","dunkin_donuts",-71.19522,42.37069,2009
"12167","dunkin_donuts",-70.90896,42.81997,2009
"12168","dunkin_donuts",-71.19485,42.73713,2009
"12169","dunkin_donuts",-70.93435,42.49349,2009
"12170","dunkin_donuts",-70.90223,42.4822,2009
"12171","dunkin_donuts",-73.56737,45.45923,2009
"12172","dunkin_donuts",-71.75045,42.59541,2009
"12173","dunkin_donuts",-71.10342,42.52126,2009
"12174","dunkin_donuts",-73.58761,45.57094,2009
"12175","dunkin_donuts",-75.12072,39.88806,2009
"12176","dunkin_donuts",-71.74568,42.5369,2009
"12177","dunkin_donuts",-71.10888,42.33767,2009
"12178","dunkin_donuts",-71.26714,42.5563,2009
"12179","dunkin_donuts",-70.88093,42.86831,2009
"12180","dunkin_donuts",-73.68759,45.55552,2009
"12181","dunkin_donuts",-71.47469,42.54586,2009
"12182","dunkin_donuts",-71.21525,42.70327,2009
"12183","dunkin_donuts",-110.8927,32.25048,2009
"12184","dunkin_donuts",-74.76509,40.22,2009
"12185","dunkin_donuts",-71.06219,42.46392,2009
"12186","dunkin_donuts",-71.5562,42.91214,2009
"12187","dunkin_donuts",-75.14806,40.02475,2009
"12188","dunkin_donuts",-71.51995,42.79135,2009
"12189","dunkin_donuts",-73.99315,45.76288,2009
"12190","dunkin_donuts",-111.9795,33.6403,2009
"12191","dunkin_donuts",-70.99869,42.40981,2009
"12192","dunkin_donuts",-71.03362,42.39327,2009
"12193","dunkin_donuts",-71.04592,42.33576,2009
"12194","dunkin_donuts",-71.13284,42.42104,2009
"12195","dunkin_donuts",-71.18218,42.36608,2009
"12196","dunkin_donuts",-71.21801,42.36873,2009
"12197","dunkin_donuts",-72.51609,45.8942,2009
"12198","dunkin_donuts",-71.323,42.62663,2009
"12199","dunkin_donuts",-71.09081,42.39671,2009
"12200","dunkin_donuts",-71.07978,42.37228,2009
"12201","dunkin_donuts",-71.18409,42.79188,2009
"12202","dunkin_donuts",-70.99223,42.3973,2009
"12203","dunkin_donuts",-71.14084,42.39481,2009
"12204","dunkin_donuts",-71.32449,42.88352,2009
"12205","dunkin_donuts",-75.08743,39.92119,2009
"12206","dunkin_donuts",-71.23343,42.612,2009
"12207","dunkin_donuts",-75.26493,39.91822,2009
"12208","dunkin_donuts",-71.44925,42.43233,2009
"12209","dunkin_donuts",-71.06563,42.39645,2009
"12210","dunkin_donuts",-70.94108,42.54967,2009
"12211","dunkin_donuts",-71.75288,42.44245,2009
"12212","dunkin_donuts",-71.16384,42.6985,2009
"12213","dunkin_donuts",-70.93939,42.48666,2009
